Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
211,2.87,3.2,False,False,False,True,False,False,False,False,False
212,3.02,3.27,False,False,False,True,False,False,False,False,False
212,2.83,3.32,False,False,False,True,False,False,False,False,False
212,3.64,3.43,False,False,False,True,False,False,False,False,False
251,3.22,3.22,False,False,False,True,False,False,False,False,False
251,3.35,3.36,False,False,False,True,False,False,False,False,False
252,3.55,3.51,False,False,False,True,False,False,False,False,False
335,3.52,3.51,False,False,False,True,False,False,False,False,False
335,2.98,2.98,False,False,False,True,False,False,False,False,False
335,3.75,3.43,False,False,False,True,False,False,False,False,False
412,2.97,2.88,False,False,False,True,False,False,False,False,False
456,3.75,3.37,False,False,False,True,False,False,False,False,False
100,3.89,3.45,False,False,False,False,False,False,False,False,True
250,3.82,3.72,False,False,False,False,False,False,False,False,True
333,3.75,3.66,False,False,False,False,False,False,False,False,True
360,3.76,3.73,False,False,False,False,False,False,False,False,True
440,3.77,3.85,False,False,False,False,False,False,False,False,True
450,3.39,3.58,False,False,False,False,False,False,False,False,True
460,3.67,3.73,False,False,False,False,False,False,False,False,True
462,3.87,3.58,False,False,False,False,False,False,False,False,True
466,3.59,3.52,False,False,False,False,False,False,False,False,True
567,3.9,3.9,False,False,False,False,False,False,False,False,True
100,3.78,3.66,False,False,False,False,True,False,False,False,False
101,3.71,3.48,False,False,False,False,True,False,False,False,False
101,3.81,3.48,False,False,False,False,True,False,False,False,False
101,3.54,3.48,False,False,False,False,True,False,False,False,False
101,3.56,3.48,False,False,False,False,True,False,False,False,False
101,3.95,3.68,False,False,False,False,True,False,False,False,False
101,3.89,3.48,False,False,False,False,True,False,False,False,False
101,3.86,3.48,False,False,False,False,True,False,False,False,False
101,3.59,3.48,False,False,False,False,True,False,False,False,False
101,3.56,3.48,False,False,False,False,True,False,False,False,False
101,3.51,3.48,False,False,False,False,True,False,False,False,False
101,3.74,3.48,False,False,False,False,True,False,False,False,False
101,3.21,3.48,False,False,False,False,True,False,False,False,False
101,3.31,3.48,False,False,False,False,True,False,False,False,False
101,3.43,3.48,False,False,False,False,True,False,False,False,False
101,2.64,3.48,False,False,False,False,True,False,False,False,False
101,3.31,3.48,False,False,False,False,True,False,False,False,False
101,3.47,3.48,False,False,False,False,True,False,False,False,False
101,3.01,3.48,False,False,False,False,True,False,False,False,False
101,2.94,3.48,False,False,False,False,True,False,False,False,False
101,3.26,3.48,False,False,False,False,True,False,False,False,False
101,3.28,3.48,False,False,False,False,True,False,False,False,False
101,3.36,3.48,False,False,False,False,True,False,False,False,False
110,3.77,3.64,False,False,False,False,True,False,False,False,False
122,3.3,3.5,False,False,False,False,True,False,False,False,False
200,3.62,3.66,False,False,False,False,True,False,False,False,False
208,3.67,3.53,False,False,False,False,True,False,False,False,False
450,3.7,3.82,False,False,False,False,True,False,False,False,False
116,3.47,3.62,False,False,False,False,False,False,False,False,True
136,3.56,3.72,False,False,False,False,False,False,False,False,True
185,3.92,3.74,False,False,False,False,False,False,False,False,True
201,3.57,3.66,False,False,False,False,False,False,False,False,True
204,3.13,3.15,False,False,False,False,False,False,False,False,True
205,3.61,3.73,False,False,False,False,False,False,False,False,True
211,3.66,3.72,False,False,False,False,False,False,False,False,True
230,3.07,3.4,False,False,False,False,False,False,False,False,True
316,2.92,3.3,False,False,False,False,False,False,False,False,True
347,3.41,3.67,False,False,False,False,False,False,False,False,True
406,3.8,3.73,False,False,False,False,False,False,False,False,True
426,3.9,3.79,False,False,False,False,False,False,False,False,True
434,3.73,3.67,False,False,False,False,False,False,False,False,True
438,3.72,3.8,False,False,False,False,False,False,False,False,True
475,3.67,3.72,False,False,False,False,False,False,False,False,True
486,3.88,3.8,False,False,False,False,False,False,False,False,True
504,3.94,3.88,False,False,False,False,False,False,False,False,True
511,3.51,3.53,False,False,False,False,False,False,False,False,True
570,3.81,3.46,False,False,False,False,False,False,False,False,True
513,3.9,3.17,False,False,False,False,False,False,False,False,True
514,3.81,3.17,False,False,False,False,False,False,False,False,True
540,3.96,3.88,False,False,False,False,False,False,False,False,True
547,3.76,3.88,False,False,False,False,False,False,False,False,True
603,2.96,3.09,False,False,False,False,False,False,False,False,True
604,2.75,3.09,False,False,False,False,False,False,False,False,True
608,2.89,3.0,False,False,False,False,False,False,False,False,True
655,2.69,2.67,False,False,False,False,False,False,False,False,True
656,2.95,2.93,False,False,False,False,False,False,False,False,True
200,3.35,3.59,False,True,False,False,False,False,False,False,False
202,3.26,3.28,False,True,False,False,False,False,False,False,False
501,3.23,3.45,False,True,False,False,False,False,False,False,False
501,3.71,3.53,False,True,False,False,False,False,False,False,False
501,3.75,3.53,False,True,False,False,False,False,False,False,False
550,3.92,3.58,False,True,False,False,False,False,False,False,False
554,3.84,3.58,False,True,False,False,False,False,False,False,False
593,3.61,3.4,False,True,False,False,False,False,False,False,False
593,3.39,3.4,False,True,False,False,False,False,False,False,False
240,2.95,3.32,False,False,False,False,False,False,False,False,True
175,3.45,3.14,False,False,False,False,False,False,False,True,False
281,3.64,3.56,False,False,False,False,False,False,False,True,False
310,3.26,3.65,False,False,False,False,False,False,False,True,False
100,3.04,3.45,False,False,False,False,False,False,False,False,True
132,3.34,3.48,False,False,False,False,False,False,False,False,True
205,3.34,3.69,True,False,False,False,False,False,False,False,False
103,3.33,3.66,False,False,False,False,False,True,False,False,False
180,3.89,3.89,False,False,False,False,False,True,False,False,False
246,3.67,3.38,False,False,False,False,False,True,False,False,False
330,3.45,3.38,False,False,False,False,False,True,False,False,False
120,2.87,3.21,False,False,False,False,False,True,False,False,False
275,3.78,3.82,False,True,False,False,False,False,False,False,False
300,3.87,3.75,False,True,False,False,False,False,False,False,False
310,3.87,3.88,False,True,False,False,False,False,False,False,False
311,3.57,3.85,False,True,False,False,False,False,False,False,False
320,3.79,3.88,False,True,False,False,False,False,False,False,False
350,3.69,3.41,False,True,False,False,False,False,False,False,False
380,3.56,3.59,False,True,False,False,False,False,False,False,False
403,3.91,3.62,False,True,False,False,False,False,False,False,False
544,3.78,3.62,False,True,False,False,False,False,False,False,False
544,3.54,3.62,False,True,False,False,False,False,False,False,False
550,3.89,3.89,False,True,False,False,False,False,False,False,False
550,3.96,3.89,False,True,False,False,False,False,False,False,False
551,3.98,3.83,False,True,False,False,False,False,False,False,False
567,3.89,3.6,False,True,False,False,False,False,False,False,False
567,3.91,3.6,False,True,False,False,False,False,False,False,False
567,3.7,3.6,False,True,False,False,False,False,False,False,False
588,3.97,3.89,False,True,False,False,False,False,False,False,False
250,3.92,3.77,False,False,False,False,False,False,False,False,True
104,2.5,2.75,False,False,False,False,False,True,False,False,False
232,2.4,2.81,False,False,False,False,False,True,False,False,False
360,3.61,2.92,False,False,False,False,False,True,False,False,False
442,3.08,2.95,False,False,False,False,False,True,False,False,False
101,3.44,3.55,False,False,False,False,False,False,False,False,True
243,3.29,3.55,False,False,False,False,False,False,False,False,True
260,3.62,3.82,False,False,False,False,False,False,False,False,True
438,3.93,3.93,False,False,True,False,False,False,False,False,False
115,3.53,3.47,False,False,False,False,False,False,False,False,True
102,3.11,3.29,False,False,False,False,False,False,False,True,False
128,3.49,3.52,False,False,False,True,False,False,False,False,False
411,3.87,3.32,False,False,False,True,False,False,False,False,False
411,3.79,3.71,False,False,False,True,False,False,False,False,False
416,3.91,3.57,False,False,False,True,False,False,False,False,False
416,3.73,3.57,False,False,False,True,False,False,False,False,False
421,3.63,3.47,False,False,False,True,False,False,False,False,False
421,3.3,3.47,False,False,False,True,False,False,False,False,False
519,3.77,3.45,False,False,False,True,False,False,False,False,False
519,3.81,3.45,False,False,False,True,False,False,False,False,False
598,3.96,3.72,False,False,False,True,False,False,False,False,False
100,3.87,3.78,False,False,False,False,True,False,False,False,False
100,3.43,3.53,False,False,False,False,True,False,False,False,False
340,3.01,3.37,False,False,False,False,True,False,False,False,False
120,2.87,3.15,False,False,False,True,False,False,False,False,False
210,2.98,2.78,False,False,False,True,False,False,False,False,False
220,2.76,3.32,False,False,False,True,False,False,False,False,False
310,3.41,3.55,False,False,False,True,False,False,False,False,False
313,2.83,2.74,False,False,False,True,False,False,False,False,False
385,3.26,3.34,False,False,False,True,False,False,False,False,False
408,3.24,3.19,False,False,False,True,False,False,False,False,False
102,3.7,3.0,False,False,False,False,False,True,False,False,False
103,2.83,3.59,False,False,False,False,False,True,False,False,False
203,2.63,3.37,False,False,False,False,False,True,False,False,False
302,2.66,2.76,False,False,False,False,False,True,False,False,False
303,3.22,3.59,False,False,False,False,False,True,False,False,False
415,2.97,2.76,False,False,False,False,False,True,False,False,False
420,2.84,3.12,False,False,False,False,False,True,False,False,False
572,3.86,3.86,False,False,False,False,False,False,False,False,True
403,3.74,3.76,False,False,False,False,False,False,False,False,True
409,3.7,3.63,False,False,False,False,False,False,False,False,True
472,3.5,3.68,False,False,False,False,False,False,False,False,True
483,3.55,3.82,False,False,False,False,False,False,False,False,True
531,3.94,3.86,False,False,False,False,False,False,False,False,True
590,3.95,3.83,False,False,False,False,False,False,False,False,True
408,3.89,3.95,False,False,True,False,False,False,False,False,False
221,3.58,3.69,False,True,False,False,False,False,False,False,False
300,2.98,3.23,False,True,False,False,False,False,False,False,False
435,3.3,3.69,False,True,False,False,False,False,False,False,False
521,3.61,3.23,False,True,False,False,False,False,False,False,False
521,3.77,3.23,False,True,False,False,False,False,False,False,False
535,3.53,3.69,False,True,False,False,False,False,False,False,False
570,3.82,3.64,False,True,False,False,False,False,False,False,False
571,3.59,3.59,False,True,False,False,False,False,False,False,False
571,3.39,3.59,False,True,False,False,False,False,False,False,False
101,3.54,3.63,True,False,False,False,False,False,False,False,False
120,3.69,3.63,True,False,False,False,False,False,False,False,False
111,2.75,3.08,False,False,False,False,False,True,False,False,False
101,3.63,3.61,False,False,False,False,False,False,False,False,True
407,3.23,3.58,False,False,False,False,False,False,False,False,True
378,3.78,3.8,False,False,False,False,False,False,False,False,True
