Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
ECON,203,GHOSH,2.58,2.54,False,False,False,False,False,True,False,False,False
ECON,203,MARTINEZ GARCIA,2.66,2.68,False,False,False,False,False,True,False,False,False
ECON,203,GUALAVISI DIAZ,3.22,2.91,False,False,False,False,False,True,False,False,False
ECON,203,GUALAVISI DIAZ,3.09,2.91,False,False,False,False,False,True,False,False,False
ECON,203,SHAO,2.76,2.76,False,False,False,False,False,True,False,False,False
ECON,203,RANJAN,2.68,2.95,False,False,False,False,False,True,False,False,False
ECON,302,KIM,2.73,2.76,False,False,False,False,False,True,False,False,False
ECON,302,KIM,2.69,2.76,False,False,False,False,False,True,False,False,False
ECON,302,ROMERO,2.51,2.75,False,False,False,False,False,True,False,False,False
ECON,302,WANG,3.39,3.48,False,False,False,False,False,True,False,False,False
ECON,302,WANG,3.59,3.48,False,False,False,False,False,True,False,False,False
ECON,302,MELARA ADAMES,3.53,3.53,False,False,False,False,False,True,False,False,False
ECON,302,MELARA ADAMES,3.37,3.53,False,False,False,False,False,True,False,False,False
ECON,302,MELARA ADAMES,3.6,3.53,False,False,False,False,False,True,False,False,False
ECON,303,YUE,3.46,3.11,False,False,False,False,False,True,False,False,False
ECON,303,YUE,3.32,3.11,False,False,False,False,False,True,False,False,False
ECON,303,YUE,2.94,3.11,False,False,False,False,False,True,False,False,False
ECON,303,OKADA DA SILVA,2.74,3.24,False,False,False,False,False,True,False,False,False
ECON,303,OKADA DA SILVA,2.95,3.24,False,False,False,False,False,True,False,False,False
ECON,303,OKADA DA SILVA,3.16,3.24,False,False,False,False,False,True,False,False,False
ECON,402,DIIANNI,3.42,3.0,False,False,False,False,False,True,False,False,False
ECON,411,MARX,2.6,2.72,False,False,False,False,False,True,False,False,False
ECON,414,ALBOUY,3.61,3.34,False,False,False,False,False,True,False,False,False
ECON,414,BATISTA GUERRA,3.45,2.96,False,False,False,False,False,True,False,False,False
ECON,418,BUCKLEY,2.69,2.76,False,False,False,False,False,True,False,False,False
ECON,418,MARQUES DE AMOR,2.83,2.95,False,False,False,False,False,True,False,False,False
ECON,420,ARANGO ISAZA,2.88,2.97,False,False,False,False,False,True,False,False,False
ECON,426,GRIGORYAN,3.34,3.2,False,False,False,False,False,True,False,False,False
ECON,426,ZHAO,3.01,3.18,False,False,False,False,False,True,False,False,False
ECON,437,ARZUMANYAN,3.83,3.82,False,False,False,False,False,True,False,False,False
ECON,440,BORGSCHULTE,3.81,3.52,False,False,False,False,False,True,False,False,False
ECON,440,BORGSCHULTE,3.53,3.52,False,False,False,False,False,True,False,False,False
ECON,447,SUN,3.02,3.29,False,False,False,False,False,True,False,False,False
ECON,448,SUN,3.35,3.29,False,False,False,False,False,True,False,False,False
ECON,450,AKRESH,2.99,3.16,False,False,False,False,False,True,False,False,False
ECON,471,ARVIN-RAD,2.62,2.74,False,False,False,False,False,True,False,False,False
ECON,471,ARVIN-RAD,2.58,2.74,False,False,False,False,False,True,False,False,False
ECON,472,LEE,3.55,3.64,False,False,False,False,False,True,False,False,False
ECON,474,CHUNG,3.34,3.54,False,False,False,False,False,True,False,False,False
ECON,475,XIE,3.26,3.17,False,False,False,False,False,True,False,False,False
ECON,483,LEMUS ENCALADA,3.86,3.59,False,False,False,False,False,True,False,False,False
ECON,484,SCHULTZ,3.57,3.08,False,False,False,False,False,True,False,False,False
ECON,490,PERRY,3.79,3.69,False,False,False,False,False,True,False,False,False
ECON,490,ZARE,3.62,3.0,False,False,False,False,False,True,False,False,False
ECON,490,HOWARD,3.12,3.24,False,False,False,False,False,True,False,False,False
ECON,490,WADE,3.07,3.38,False,False,False,False,False,True,False,False,False
ECON,490,GHOSH,3.94,3.88,False,False,False,False,False,True,False,False,False
ECON,490,ARMENDARIZ BUAU,3.22,3.17,False,False,False,False,False,True,False,False,False
ECON,501,PARENTE,3.49,3.63,False,False,False,False,False,True,False,False,False
ECON,514,HOWARD,3.42,3.24,False,False,False,False,False,True,False,False,False
ECON,517,ZHAO,3.54,3.18,False,False,False,False,False,True,False,False,False
ECON,528,DEBROCK,3.65,3.77,False,False,False,False,False,True,False,False,False
ECON,528,DEBROCK,3.5,3.77,False,False,False,False,False,True,False,False,False
ECON,529,ESFAHANI,3.77,3.67,False,False,False,False,False,True,False,False,False
ECON,529,ESFAHANI,3.64,3.67,False,False,False,False,False,True,False,False,False
ECON,535,CHUNG,3.74,3.54,False,False,False,False,False,True,False,False,False
ECON,590,BERNHARDT,3.95,3.84,False,False,False,False,False,True,False,False,False
EDUC,201,MASON,3.83,3.7,False,False,True,False,False,False,False,False,False
EDUC,201,MASON,3.91,3.7,False,False,True,False,False,False,False,False,False
EDUC,201,MASON,3.73,3.7,False,False,True,False,False,False,False,False,False
EDUC,201,MASON,3.84,3.7,False,False,True,False,False,False,False,False,False
EDUC,201,MASON,3.69,3.7,False,False,True,False,False,False,False,False,False
EDUC,201,MASON,3.7,3.7,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.9,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.51,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.84,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.52,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.89,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.79,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.2,3.78,False,False,True,False,False,False,False,False,False
EDUC,202,GONZALEZ,3.94,3.78,False,False,True,False,False,False,False,False,False
EIL,411,PIERCE,3.13,3.17,False,False,False,False,False,False,False,False,True
EIL,460,YAN,3.23,3.66,False,False,False,False,False,False,False,False,True
EIL,488,FRANKS,3.4,3.72,False,False,False,False,False,False,False,False,True
ENG,177,FORMAN,3.38,3.72,False,False,False,False,False,False,False,False,True
ENG,298,TEMPEL,3.0,3.41,False,False,False,False,False,False,False,False,True
ENG,471,ABELSON,3.77,3.69,False,False,False,False,False,False,False,False,True
ENG,598,BECKMAN,3.4,3.47,False,False,False,False,False,False,False,False,True
ENGL,103,OH,2.31,3.35,False,False,False,False,False,True,False,False,False
ENGL,104,JOHNSON,3.71,3.4,False,False,False,False,False,True,False,False,False
ENGL,104,COBY,3.54,3.64,False,False,False,False,False,True,False,False,False
ENGL,104,KIMUTIS,3.83,3.86,False,False,False,False,False,True,False,False,False
ENGL,104,MORRIS,3.5,3.47,False,False,False,False,False,True,False,False,False
ENGL,104,BASU,3.6,3.4,False,False,False,False,False,True,False,False,False
ENGL,109,FREUDENBURG,3.53,3.79,False,False,False,False,False,True,False,False,False
ENGL,109,PALATIN,3.59,3.5,False,False,False,False,False,True,False,False,False
ENGL,115,CHATTERJEE,3.76,3.74,False,False,False,False,False,True,False,False,False
ENGL,117,STEVENS,3.96,3.79,False,False,False,False,False,True,False,False,False
ENGL,119,BARON,3.77,3.55,False,False,False,False,False,True,False,False,False
ENGL,202,VALENTINE,3.55,3.64,False,False,False,False,False,True,False,False,False
ENGL,204,PERRY,3.21,3.44,False,False,False,False,False,True,False,False,False
ENGL,216,BRASSELL,3.51,3.51,False,False,False,False,False,True,False,False,False
ENGL,218,NEWCOMB,3.72,3.5,False,False,False,False,False,True,False,False,False
ENGL,250,JONES,3.74,3.64,False,False,False,False,False,True,False,False,False
ENGL,260,HUNT,3.47,3.54,False,False,False,False,False,True,False,False,False
ENGL,273,CAPINO,3.45,3.32,False,False,False,False,False,True,False,False,False
ENGL,285,OH,3.43,3.35,False,False,False,False,False,True,False,False,False
ENGL,325,KEMP,3.46,3.46,False,False,False,False,False,True,False,False,False
ENGL,350,JENKINS,3.52,3.2,False,False,False,False,False,True,False,False,False
ENGL,350,PRENDERGAST,3.8,3.64,False,False,False,False,False,True,False,False,False
ENGL,350,MAHAFFEY,3.65,3.56,False,False,False,False,False,True,False,False,False
ENGL,373,SOTO CRESPO,3.7,3.7,False,False,False,False,False,True,False,False,False
ENGL,402,PRIOR,2.97,3.45,False,False,False,False,False,True,False,False,False
ENGL,423,GRAY,3.51,3.33,False,False,False,False,False,True,False,False,False
ENGL,431,UNDERWOOD,3.41,3.38,False,False,False,False,False,True,False,False,False
ENGL,455,NAZAR,3.6,3.57,False,False,False,False,False,True,False,False,False
ENGL,460,WRIGHT,2.5,3.02,False,False,False,False,False,True,False,False,False
ENSU,310,TOMKIN,3.28,3.05,False,False,False,False,False,False,False,False,True
ENVS,301,GREEN,3.43,3.66,False,False,False,False,False,False,False,False,True
EOL,568,NELSON,3.81,3.84,False,False,False,False,False,False,False,False,True
EOL,574,DEL REAL VIRAMO,3.85,3.76,False,False,False,False,False,False,False,False,True
EPOL,523,MCCARTHY,3.93,3.87,False,False,False,False,False,False,False,False,True
EPOL,594,HUANG,3.79,3.82,False,False,False,False,False,False,False,False,True
EPS,310,ANDERSON,3.72,3.47,False,False,False,False,False,True,False,False,False
EPS,400,HALE,3.69,3.76,False,False,False,False,False,True,False,False,False
EPS,405,PAK,3.93,3.79,False,False,False,False,False,True,False,False,False
EPS,411,TAYLOR,3.7,3.87,False,False,False,False,False,True,False,False,False
EPS,421,BARNETT,3.61,3.63,False,False,False,False,False,True,False,False,False
EPS,529,HERMAN,3.97,3.98,False,False,False,False,False,True,False,False,False
EPS,533,HERRERA,3.99,3.87,False,False,False,False,False,True,False,False,False
EPS,535,COPE,3.97,3.95,False,False,False,False,False,True,False,False,False
EPS,590,HERRERA,3.94,3.87,False,False,False,False,False,True,False,False,False
EPS,590,LINDGREN,3.96,3.91,False,False,False,False,False,True,False,False,False
EPSY,201,KEYSER,3.78,3.72,False,False,True,False,False,False,False,False,False
EPSY,202,LANDRUM-BROWN,3.03,3.44,False,False,True,False,False,False,False,False,False
EPSY,220,COLBERT,3.94,3.74,False,False,True,False,False,False,False,False,False
EPSY,220,MCCALL,3.68,3.62,False,False,True,False,False,False,False,False,False
EPSY,220,HEIMPEL,3.86,3.58,False,False,True,False,False,False,False,False,False
EPSY,401,CHRISTIANSON,3.48,3.67,False,False,True,False,False,False,False,False,False
EPSY,420,KINDERMAN,3.35,3.46,False,False,True,False,False,False,False,False,False
EPSY,480,HU,3.74,3.71,False,False,True,False,False,False,False,False,False
EPSY,480,CHEN,3.38,3.38,False,False,True,False,False,False,False,False,False
EPSY,581,XIA,3.93,3.93,False,False,True,False,False,False,False,False,False
ESE,311,KANTER,3.36,3.44,False,False,False,False,False,False,False,False,True
ESE,320,SIVAPALAN,3.2,3.33,False,False,False,False,False,False,False,False,True
ESE,360,COLE,3.58,3.6,False,False,False,False,False,False,False,False,True
FAA,202,ALLEN,3.96,3.77,False,False,False,False,False,False,False,False,True
FIN,221,YANG,3.49,3.55,False,True,False,False,False,False,False,False,False
FIN,221,YANG,3.73,3.55,False,True,False,False,False,False,False,False,False
FIN,221,ZHENG,3.59,3.53,False,True,False,False,False,False,False,False,False
FIN,221,ZHENG,3.63,3.53,False,True,False,False,False,False,False,False,False
FIN,221,HAN,3.5,3.52,False,True,False,False,False,False,False,False,False
FIN,221,HAN,3.54,3.52,False,True,False,False,False,False,False,False,False
FIN,221,ZHENG,3.34,3.53,False,True,False,False,False,False,False,False,False
FIN,221,KAMBLE,3.46,3.3,False,True,False,False,False,False,False,False,False
FIN,221,HAN,3.59,3.52,False,True,False,False,False,False,False,False,False
FIN,221,YANG,3.53,3.55,False,True,False,False,False,False,False,False,False
FIN,221,KAMBLE,3.64,3.3,False,True,False,False,False,False,False,False,False
FIN,221,DYER,3.46,3.38,False,True,False,False,False,False,False,False,False
FIN,230,MCCHRISTIAN,3.56,3.64,False,True,False,False,False,False,False,False,False
FIN,241,PERKINS,3.73,3.56,False,True,False,False,False,False,False,False,False
FIN,300,SMITH,2.77,3.16,False,True,False,False,False,False,False,False,False
FIN,300,PETERS,2.62,3.23,False,True,False,False,False,False,False,False,False
FIN,300,PETERS,2.71,3.23,False,True,False,False,False,False,False,False,False
FIN,300,SPENCER,2.72,3.09,False,True,False,False,False,False,False,False,False
FIN,321,WU,3.78,3.65,False,True,False,False,False,False,False,False,False
FIN,321,WU,3.69,3.65,False,True,False,False,False,False,False,False,False
FIN,321,FONSECA,3.44,3.44,False,True,False,False,False,False,False,False,False
FIN,411,YE,3.17,3.23,False,True,False,False,False,False,False,False,False
FIN,411,YE,3.15,3.23,False,True,False,False,False,False,False,False,False
FIN,412,PETERSON,3.1,3.29,False,True,False,False,False,False,False,False,False
FIN,412,PETERSON,2.98,3.29,False,True,False,False,False,False,False,False,False
FIN,418,BROBST,3.63,3.69,False,True,False,False,False,False,False,False,False
FIN,423,KRUEGER,3.85,3.8,False,True,False,False,False,False,False,False,False
FIN,423,KRUEGER,3.76,3.8,False,True,False,False,False,False,False,False,False
FIN,423,KRUEGER,3.87,3.8,False,True,False,False,False,False,False,False,False
FIN,423,KRUEGER,3.8,3.8,False,True,False,False,False,False,False,False,False
FIN,434,RASKIE,3.77,3.69,False,True,False,False,False,False,False,False,False
FIN,435,RASKIE,3.91,3.69,False,True,False,False,False,False,False,False,False
FIN,443,PERKINS,3.83,3.56,False,True,False,False,False,False,False,False,False
FIN,445,SIANIS,3.81,3.76,False,True,False,False,False,False,False,False,False
FIN,461,MANOUCHEHRI IRA,3.77,3.59,False,True,False,False,False,False,False,False,False
FIN,464,MAPLE,3.59,3.59,False,True,False,False,False,False,False,False,False
FIN,490,SMITH,3.69,3.16,False,True,False,False,False,False,False,False,False
FIN,500,YANG,3.7,3.74,False,True,False,False,False,False,False,False,False
FIN,501,MILLER,3.8,3.52,False,True,False,False,False,False,False,False,False
FIN,503,YANG,3.89,3.74,False,True,False,False,False,False,False,False,False
FIN,511,WEISBENNER,3.68,3.58,False,True,False,False,False,False,False,False,False
FIN,511,WEISBENNER,3.62,3.58,False,True,False,False,False,False,False,False,False
FIN,511,SILVA,3.57,3.52,False,True,False,False,False,False,False,False,False
FIN,512,PETERSON,3.46,3.29,False,True,False,False,False,False,False,False,False
FIN,567,PEARSON,3.6,3.6,False,True,False,False,False,False,False,False,False
FIN,580,SMITH,3.94,3.16,False,True,False,False,False,False,False,False,False
FIN,580,GAO,3.54,3.51,False,True,False,False,False,False,False,False,False
FIN,580,GAO,3.63,3.51,False,True,False,False,False,False,False,False,False
FIN,580,ALMEIDA,3.27,3.64,False,True,False,False,False,False,False,False,False
FSHN,101,BOHN,3.24,3.59,True,False,False,False,False,False,False,False,False
FSHN,120,BURKHALTER,3.84,3.53,True,False,False,False,False,False,False,False,False
FSHN,120,BURKHALTER,3.32,3.53,True,False,False,False,False,False,False,False,False
FSHN,120,BURKHALTER,3.28,3.53,True,False,False,False,False,False,False,False,False
FSHN,120,BURKHALTER,3.49,3.53,True,False,False,False,False,False,False,False,False
FSHN,175,MILLER,3.43,3.52,True,False,False,False,False,False,False,False,False
FSHN,201,TAKHAR,3.36,3.6,True,False,False,False,False,False,False,False,False
FSHN,232,MA,3.65,3.69,True,False,False,False,False,False,False,False,False
FSHN,249,CRAFT,3.47,3.59,True,False,False,False,False,False,False,False,False
FSHN,251,AMENGUAL TERRAS,3.86,3.68,True,False,False,False,False,False,False,False,False
FSHN,260,PADUA,3.8,3.6,True,False,False,False,False,False,False,False,False
FSHN,322,KARDUCK,3.89,3.83,True,False,False,False,False,False,False,False,False
FSHN,329,KARDUCK,3.77,3.83,True,False,False,False,False,False,False,False,False
FSHN,422,PAN,3.77,3.78,True,False,False,False,False,False,False,False,False
FSHN,426,PAN,3.68,3.78,True,False,False,False,False,False,False,False,False
FSHN,427,PAN,3.7,3.78,True,False,False,False,False,False,False,False,False
FSHN,429,ARTHUR,3.62,3.74,True,False,False,False,False,False,False,False,False
FSHN,471,MILLER,3.29,3.52,True,False,False,False,False,False,False,False,False
FSHN,472,STASIEWICZ,3.5,3.69,True,False,False,False,False,False,False,False,False
FSHN,481,FENG,3.34,3.45,True,False,False,False,False,False,False,False,False
FSHN,482,LEE,3.95,3.74,True,False,False,False,False,False,False,False,False
FSHN,482,LEE,3.83,3.74,True,False,False,False,False,False,False,False,False
FSHN,595,SCHMIDT,3.96,3.45,True,False,False,False,False,False,False,False,False
GEOG,101,ADOVOR TSIKUDO,3.82,3.48,False,False,False,False,False,True,False,False,False
GEOG,103,CIENCIALA,3.17,3.25,False,False,False,False,False,True,False,False,False
GEOG,105,JEFFERSON,3.23,3.47,False,False,False,False,False,True,False,False,False
GEOG,204,CIDELL,3.33,3.28,False,False,False,False,False,True,False,False,False
